`artistID`|`artistName`|`artistNo`|`trackID`
`6gJE2UbjRlQBb0dFmMQTm0`|`Starkillers`|1|`5BVpnY6kHnlHov48OGvADR`
`57emG0pZhSfbfskupwZ4Bu`|`Alex Kenji`|2|`5BVpnY6kHnlHov48OGvADR`
`67koLjNJIwd3at8sM8EAkt`|`The Bridge City Sinners`|0|`5CU7ewecONNlWAJHu04HJQ`
`64KEffDW9EtZ1y2vBYgq8T`|`Marshmello`|0|`3Z8FwOEN59mRMxDCtb8N0A`
`26VFTg2z8YR0cCuwLzESi2`|`Halsey`|1|`3Z8FwOEN59mRMxDCtb8N0A`
`77AiFEVeAVj2ORpC85QVJs`|`Steve Aoki`|0|`5Q4blH81cPzOPt4FooSxQc`
`1VBflYyxBhnDc9uVib98rw`|`Icona Pop`|1|`5Q4blH81cPzOPt4FooSxQc`
`6StTE02qIwbcJjGEDSZgg5`|`AVIAN GRAYS`|2|`5Q4blH81cPzOPt4FooSxQc`
`0SfsnGyD8FpIN4U4WCkBZ5`|`Armin van Buuren`|3|`5Q4blH81cPzOPt4FooSxQc`
`45eNHdiiabvmbp4erw26rg`|`ILLENIUM`|0|`33w2gkvsI5iAnMI8z8mYln`
`3NPpFNZtSTHheNBaWC82rB`|`X Ambassadors`|1|`33w2gkvsI5iAnMI8z8mYln`
`0daugAjUgbJSqdlyYNwIbT`|`Vicetone`|0|`2URnJ0pGKPFpZowwVjKwPR`
`5YMqwPmb7ViNXM63g1MUH5`|`BullySongs`|1|`2URnJ0pGKPFpZowwVjKwPR`
`6guC9FqvlVboSKTI77NG2k`|`Dance Gavin Dance`|0|`6u5hjPcmcxp86dIoH02rj2`
`3bXhZFreBJF4QDUUiMmtZW`|`Reel Big Fish`|0|`0ZJ9MlhKo1RvSFk1vSBPhg`
`5dM7jA0PXh0Ozz8LT2YOCB`|`Ann Peebles`|0|`0CcL4kSHKIEwF3IW0BGgb6`
`3Xt3RrJMFv5SZkCfUE8C1J`|`Kim Petras`|0|`31k41EAntOsjbRBcAASfiL`
`2fBURuq7FrlH6z5F92mpOl`|`Digitalism`|0|`2DoQOnQ0dPOTSYWhBFMK58`
`521qvhdobR0GzhvU6TFw76`|`Tritonal`|0|`1uy17QxhHh4Z2pBj9RbEK1`
`5qQFXHDOeYjiZVrCUO56Pk`|`Maia Wright`|1|`1uy17QxhHh4Z2pBj9RbEK1`
`4sTQVOfp9vEMCemLw50sbu`|`Galantis`|0|`5L4qcZ6V7PeC1m3iGi6Ddz`
`7Bo6vpAmmhylCRWoHSBkcZ`|`Steff da Campo`|1|`5L4qcZ6V7PeC1m3iGi6Ddz`
`4mHAu7NX2UNsnGXjviBD9e`|`Brooks`|0|`1R21QoQWvXJv5stDGp0eJz`
`71WExccCBN2mw0klSzfYzz`|`Gia Koka`|1|`1R21QoQWvXJv5stDGp0eJz`
`1IQ2e1buppatiN1bxUVkrk`|`Slayer`|0|`01Mpj13vURSO3cCLprPt5T`
`23fqKkggKUBHNkbKtXEls4`|`Kygo`|0|`7xbWAw3LMgRMn4omR5yVn3`
`5Pwc4xIPtQLFEnJriah9YJ`|`OneRepublic`|1|`7xbWAw3LMgRMn4omR5yVn3`
`7gOdHgIoIKoe4i9Tta6qdD`|`Jonas Brothers`|0|`77fvnWALKJR0ws1VUx09CY`
`790FomKkXshlbRYZFtlgla`|`KAROL G`|1|`77fvnWALKJR0ws1VUx09CY`
`2VYQTNDsvvKN9wmU5W7xpj`|`Marilyn Manson`|0|`1ISP2dNYO2gxnGISJFEboR`
`1NyxTiCivDmzgFWYD1V01m`|`Justin Caruso`|0|`0D2UE6RcKeLQ390FjCJS14`
`43G7qlx7v7OGJJrUTXIqLq`|`Ivy Adara`|1|`0D2UE6RcKeLQ390FjCJS14`
`37ZPyBkGrrKwdNiNWUgIqS`|`Divine Ascension`|0|`7eBpcTDLZAYWL9diJcXOqa`
`2fBURuq7FrlH6z5F92mpOl`|`Digitalism`|0|`1j1l9kKR3qcFnf3MtVX7q7`
`67koLjNJIwd3at8sM8EAkt`|`The Bridge City Sinners`|0|`63DaDB3PZgrO3G38fSZU6C`
`67koLjNJIwd3at8sM8EAkt`|`The Bridge City Sinners`|0|`71RzsYBvhzEPc7Am2fGDVe`
`1xUhNgw4eJDZfvumIpcz1B`|`Children Of Bodom`|0|`1pPJ0GsKjszSzlp2JLtrMA`
`0TKFPt9w0AAEnhB9bd0pLy`|`LUM!X`|0|`0YU17F0BlVXvmx5ytsR43w`
`5ENS85nZShljwNgg4wFD7D`|`Gabry Ponte`|1|`0YU17F0BlVXvmx5ytsR43w`
